,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
412,San Diego,Special Counsel,US,"Fri, 17 Feb 2017 07:11:18 GMT",False,"San Diego, CA","San Diego, CA 92101",11 days ago,False,09193facc977c769,Patent Litigation Associate,32.71557,-117.16259,"indeed_clk(this,'5657');","Degree in any technical field (e.g., Electrical or Mechanical <b>Engineering</b>, Physics, Computer Science, a Life Science or <b>Chemical</b> <b>Engineering</b>)....",Special Counsel,False,CA,,http://www.indeed.com/viewjob?jk=09193facc977c769&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
413,San Jose,IP Recruiter Group,US,"Tue, 14 Feb 2017 00:22:21 GMT",False,"San Jose, CA","San Jose, CA 95111",15 days ago,False,f801d1f1c781dc2b,Patent Agent / Associate / Engineer | Semiconductors,37.28022,-121.82417,"indeed_clk(this,'5657');",Minimum BS Electrical or <b>Chemical</b> <b>Engineering</b>. Strong semiconductor fabrication/manufacturing <b>engineering</b> experience....,IPRecruiter.org,False,CA,,http://www.indeed.com/viewjob?jk=f801d1f1c781dc2b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
414,Irvine,3M,US,"Wed, 21 Dec 2016 23:53:14 GMT",False,"Irvine, CA","Irvine, CA",30+ days ago,False,ae1606709e47e741,"Senior Product Engineer* (Irvine, CA)",33.667583,-117.81868,"indeed_clk(this,'5657');","Bachelor’s degree or higher in Mechanical <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, Manufacturing/Industrial <b>Engineering</b> or related discipline from an accredited...",3M,False,CA,,http://www.indeed.com/viewjob?jk=ae1606709e47e741&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
415,San Francisco,Pfizer Inc.,US,"Mon, 05 Dec 2016 16:24:59 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,True,dee0cf0275952a09,"Senior Scientist, Protein/Antibody Engineering",37.774727,-122.41758,"indeed_clk(this,'5657');","The Protein <b>Engineering</b> Department is seeking an outstanding Senior Scientist to lead antibody discovery, <b>engineering</b> and technology development projects....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=dee0cf0275952a09&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
416,Richmond,"DiCon Fiberoptics, Inc.",US,"Thu, 17 Nov 2016 17:28:46 GMT",False,"Richmond, CA","Richmond, CA 94804",30+ days ago,True,a77a6669f7a31dcb,Compound Semiconductor Process Engineer,37.923077,-122.33517,"indeed_clk(this,'5657');","In Materials Science, Chemistry, <b>Chemical</b> <b>Engineering</b>, Physics, or related field (such as Electrical <b>Engineering</b>, with a focus on semiconductor processing)....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=a77a6669f7a31dcb&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
417,San Mateo,R&D Partners,US,"Tue, 14 Feb 2017 00:27:00 GMT",False,"San Mateo, CA","San Mateo, CA",15 days ago,False,94d85143b4eaf510,Downstream Process Development Associate,37.56044,-122.32417,"indeed_clk(this,'5657');","Ph.D., with 0-2 years of experience, MS with 2-4 years of experience BS with 4+ years of experience in <b>Chemical</b> <b>Engineering</b>, Biochemistry, Cell &amp; Molecular...",R&D Partners,False,CA,,http://www.indeed.com/viewjob?jk=94d85143b4eaf510&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
418,San Jose,"BaySpec, Inc.",US,"Sun, 20 Nov 2016 08:17:11 GMT",False,"San Jose, CA","San Jose, CA 95131",30+ days ago,True,cdbc2de7cdaffec4,"Director of Sales/Business Developments, Instrumentation business",37.389496,-121.89372,"indeed_clk(this,'5657');","BS, MS, or Ph.D degree in any one of the disciplines of Chemistry, Spectroscopy, Biology, Physics, Electrical <b>Engineering</b>, <b>Chemical</b> <b>engineering</b>, Mechanical...","BaySpec, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=cdbc2de7cdaffec4&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
419,Pomona,"California State Polytechnic University, Pomona",US,"Wed, 14 Dec 2016 19:28:56 GMT",False,"Pomona, CA","Pomona, CA 91768",30+ days ago,False,43da8039961fa544,"Dean, College of Engineering",34.060448,-117.8175,"indeed_clk(this,'5657');","Degrees in Aerospace <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, Civil <b>Engineering</b>, Electrical <b>Engineering</b>, Computer <b>Engineering</b>, Electronics and Computer Technology,...","Isaacson, Miller",False,CA,,http://www.indeed.com/viewjob?jk=43da8039961fa544&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
420,Los Angeles,Huntsman,US,"Mon, 12 Dec 2016 09:27:38 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,8e935310976e905b,Site Manager,34.052197,-118.24176,"indeed_clk(this,'5657');","Bachelor's Degree in <b>Chemical</b> <b>Engineering</b> with 10+ years related experience. Experience with <b>chemical</b> reaction systems, filtration technologies, liquid / solids...",Huntsman,False,CA,,http://www.indeed.com/viewjob?jk=8e935310976e905b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
421,Scotts Valley,Threshold Enterprises,US,"Wed, 07 Dec 2016 22:43:39 GMT",False,"Scotts Valley, CA","Scotts Valley, CA 95066",30+ days ago,False,fc9ca02ee36201de,Manufacturing Manager,37.057076,-122.00781,"indeed_clk(this,'5657');","Degree in Industrial <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, Food Science or relevant field. The Manufacturing Manager is responsible for all performance in the...",Threshold Enterprises,False,CA,,http://www.indeed.com/viewjob?jk=fc9ca02ee36201de&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
422,Emeryville,"Amyris, Inc.",US,"Sun, 11 Dec 2016 10:50:52 GMT",False,"Emeryville, CA","Emeryville, CA",30+ days ago,False,18d24449c76fdef7,"Senior Associate Scientist, Strain Performance Optimization, PD&E",37.82967,-122.28022,"indeed_clk(this,'5657');",Requires a BS in <b>Chemical</b> or Bio-<b>Chemical</b> <b>Engineering</b>/Microbiology/Biology/Food Science with at least 6 years of relevant experience or an MS with at least 2...,"Amyris, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=18d24449c76fdef7&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
423,,Omega Point Partners,US,"Wed, 21 Dec 2016 10:42:00 GMT",False,"Tulare County, CA","Tulare County, CA",30+ days ago,False,34fd410c5e7c1c7c,Chemical Process Engineer 1627,36.266483,-118.7967,"indeed_clk(this,'5657');",BS in <b>chemical</b> <b>engineering</b> 7 years related experience in manufacturing and/or <b>chemical</b> process industry Knowledge of crystallization and inorganic chemistry...,MRINetwork,False,CA,,http://www.indeed.com/viewjob?jk=34fd410c5e7c1c7c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
424,Los Angeles,Atara Biotherapeutics,US,"Thu, 08 Dec 2016 05:32:12 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,d8eaab37f00dcf86,"Sr. Manager, Process Automation",34.052197,-118.24176,"indeed_clk(this,'5657');","This role will support all <b>engineering</b>, start-up, commissioning and qualification activities to support Atara manufacturing....",Atara Biotherapeutics,False,CA,,http://www.indeed.com/viewjob?jk=d8eaab37f00dcf86&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnkba0ppf3r
425,Palo Alto,"PARC, a Xerox company",US,"Fri, 11 Nov 2016 08:37:28 GMT",False,"Palo Alto, CA","Palo Alto, CA",30+ days ago,False,f5428715c3a5f23f,Technicians: Electronic Materials/Devices & Hardware Systems,37.43956,-122.14286,"indeed_clk(this,'5927');","With background in physics, materials science, electrical <b>engineering</b>, mechanical <b>engineering</b>, <b>chemical</b> <b>engineering</b> or equivalent....","PARC, a Xerox company",False,CA,,http://www.indeed.com/viewjob?jk=f5428715c3a5f23f&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
426,Palo Alto,"PARC, a Xerox company",US,"Fri, 11 Nov 2016 08:37:27 GMT",False,"Palo Alto, CA","Palo Alto, CA",30+ days ago,False,0cc449e9bb493692,Fixed-term or Postdoc: Electronic Materials & Hardware Systems,37.43956,-122.14286,"indeed_clk(this,'5927');","With background in physics, materials science, electrical <b>engineering</b>, mechanical <b>engineering</b>, bioengineering, <b>chemical</b> <b>engineering</b> or equivalent....","PARC, a Xerox company",False,CA,,http://www.indeed.com/viewjob?jk=0cc449e9bb493692&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
427,Palo Alto,"PARC, a Xerox company",US,"Fri, 11 Nov 2016 08:35:47 GMT",False,"Palo Alto, CA","Palo Alto, CA",30+ days ago,False,34d7e086c9ff9501,Technical Staff: Electronic Materials/Devices & Hardware Systems,37.43956,-122.14286,"indeed_clk(this,'5927');","With background in physics, materials science, electrical <b>engineering</b>, mechanical <b>engineering</b>, <b>chemical</b> <b>engineering</b> or equivalent....","PARC, a Xerox company",False,CA,,http://www.indeed.com/viewjob?jk=34d7e086c9ff9501&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
428,South San Francisco,Intrexon Corporation.,US,"Tue, 29 Nov 2016 15:53:29 GMT",False,"South San Francisco, CA","South San Francisco, CA",30+ days ago,False,4df74606a79d02b3,"Senior Associate Scientist, Strain Development",37.653847,-122.40659,"indeed_clk(this,'5927');","BS in genetics, molecular biology, microbiology, biochemistry, <b>chemical</b> <b>engineering</b> or a related field. Maintain knowledge of current bio-industrial/metabolic...",Intrexon Corporation.,False,CA,,http://www.indeed.com/viewjob?jk=4df74606a79d02b3&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
429,South San Francisco,Intrexon Corporation.,US,"Tue, 15 Nov 2016 15:08:46 GMT",False,"South San Francisco, CA","South San Francisco, CA",30+ days ago,False,4776b7ad7a2b2299,"Senior Scientist/Engineer, Fermentation",37.653847,-122.40659,"indeed_clk(this,'5927');","PhD (preferred) or MS or BS in <b>Chemical</b> <b>Engineering</b>, Biochemical <b>Engineering</b>, Metabolic <b>Engineering</b>, Microbiology, Physiology, or equivalent....",Intrexon Corporation.,False,CA,,http://www.indeed.com/viewjob?jk=4776b7ad7a2b2299&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
430,San Diego,The Select Group,US,"Thu, 26 Jan 2017 23:00:54 GMT",False,"San Diego, CA","San Diego, CA 92122",30+ days ago,True,87f5d4031ffe786d,AUTOMATION TEST ENGINEER,32.87466,-117.206505,"indeed_clk(this,'5927');","Computer Science, Bioinformatics, Bioengineering, <b>Chemical</b> <b>Engineering</b>. Are you passionate about Software Automation Testing?...",The Select Group,False,CA,,http://www.indeed.com/viewjob?jk=87f5d4031ffe786d&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
431,Bakersfield,Kern Community College District,US,"Thu, 05 Jan 2017 22:29:04 GMT",False,"Bakersfield, CA","Bakersfield, CA",30+ days ago,False,936329d14be8efa1,Chemistry Instructor (Delano Campus),35.37088,-119.01649,"indeed_clk(this,'5927');","Bachelor’s in chemistry or biochemistry AND Master’s in biochemistry, <b>chemical</b> <b>engineering</b>, <b>chemical</b> physics, physics, molecular biology, or giochemistry;...",Kern Community College District,False,CA,,http://www.indeed.com/viewjob?jk=936329d14be8efa1&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hnsq19sr4vr
