,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
119,Livermore,Sandia National Laboratories,US,"Mon, 23 Jan 2017 22:08:57 GMT",False,"Livermore, CA","Livermore, CA",30+ days ago,False,9d0dafc092a496cc,Student Intern - Data Science R&D Graduate Summer,37.68132,-121.76373,"indeed_clk(this,'8276');","Machine learning, data mining, graph analysis, linear algebra, applied <b>statistics</b>, optimization, computational combinatorics, discrete mathematics, cryptography...",Sandia National Laboratories,False,CA,,http://www.indeed.com/viewjob?jk=9d0dafc092a496cc&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk071bqu0qc
120,San Francisco,Accenture,US,"Tue, 21 Feb 2017 06:11:45 GMT",False,"San Francisco, CA","San Francisco, CA 94105",7 days ago,False,e6b24fcf694969b3,Research Scientist,37.788864,-122.39936,"indeed_clk(this,'8276');","Or Masters in Computer Science, <b>Statistics</b>, Mathematics, or Engineering. San Jose, CA....",Accenture,False,CA,,http://www.indeed.com/viewjob?jk=e6b24fcf694969b3&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk071bqu0qc
121,San Francisco,DesignMind,US,"Sun, 05 Feb 2017 06:49:55 GMT",False,"San Francisco, CA","San Francisco, CA",23 days ago,True,a1bf94982142df55,Big Data Consultant,37.774727,-122.41758,"indeed_clk(this,'8276');","Background including mathematics, <b>statistics</b>, machine learning and data mining. Working both independently and as part of a team, the Big Data Consultant is...",DesignMind,False,CA,,http://www.indeed.com/viewjob?jk=a1bf94982142df55&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk071bqu0qc
122,San Francisco,Uber,US,"Thu, 16 Feb 2017 06:11:55 GMT",False,"San Francisco, CA","San Francisco, CA 94105",12 days ago,False,61a3c992b765637c,"Head of Data Science, Performance Marketing",37.785713,-122.39011,"indeed_clk(this,'8276');","Technical Skills Strong knowledge of machine learning and <b>statistics</b>, this includes experimental design for optimization and predictive analytics techniques:....",Uber,False,CA,,http://www.indeed.com/viewjob?jk=61a3c992b765637c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk071bqu0qc
123,Westlake Village,West Corporation,US,"Tue, 28 Feb 2017 19:47:38 GMT",False,"Westlake Village, CA","Westlake Village, CA",10 hours ago,False,a0e32725bf304ea8,SAS Programmer Analyst,34.145603,-118.8022,"indeed_clk(this,'8276');","Bachelor’s degree from an accredited college or university required with major course work in computer science, <b>statistics</b>, mathematics, biostatistics, or a...",West Corporation,False,CA,,http://www.indeed.com/viewjob?jk=a0e32725bf304ea8&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk071bqu0qc
124,Palo Alto,Provectus,US,"Wed, 08 Feb 2017 19:43:42 GMT",False,"Palo Alto, CA","Palo Alto, CA",20 days ago,False,f99640abf67e1ca2,Head of Data Science,37.43956,-122.14286,"indeed_clk(this,'8276');","Expertise in probability and <b>statistics</b>, including machine learning, modeling and experimental design. NinthDecimal is the leading location-powered mobile...",Provectus,False,CA,,http://www.indeed.com/viewjob?jk=f99640abf67e1ca2&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk071bqu0qc
125,Berkeley,Backstage Library Works,US,"Fri, 24 Feb 2017 01:55:07 GMT",False,"Berkeley, CA","Berkeley, CA",5 days ago,True,15f04a7aac641306,Backstage Library Works On-Site Digitization Technician,37.87088,-122.26923,"indeed_clk(this,'8519');","The technician will also perform daily to review images, copy and back-up data, communicate production <b>statistics</b> to our Provo, Utah office, and ship digital...",Backstage Library Works,False,CA,,http://www.indeed.com/viewjob?jk=15f04a7aac641306&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
126,San Diego,ID Analytics,US,"Thu, 23 Feb 2017 02:12:32 GMT",False,"San Diego, CA","San Diego, CA 92128",6 days ago,False,8342aabe3f239a4e,Data Scientist,32.993046,-117.08057,"indeed_clk(this,'8519');","Strong mathematical and <b>statistics</b> skills. Master’s degree in a relevant technical discipline (Math, Engineering, Computer Science, <b>Statistics</b> or similar field)...",ID Analytics,False,CA,,http://www.indeed.com/viewjob?jk=8342aabe3f239a4e&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
127,San Francisco,"Amazon Web Services, Inc.",US,"Fri, 03 Feb 2017 22:00:24 GMT",False,"San Francisco, CA","San Francisco, CA",25 days ago,False,4e9d7a39d7e6db6c,Data Scientist,37.774727,-122.41758,"indeed_clk(this,'8519');","An MS/PhD in CS, Machine Learning, Operational research, <b>Statistics</b> or in a highly quantitative field. Excited by Big Data, Machine Learning and Predictive...",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=4e9d7a39d7e6db6c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
128,Sunnyvale,Appnomic Systems Pvt. Ltd,US,"Sat, 25 Feb 2017 07:41:51 GMT",False,"Sunnyvale, CA","Sunnyvale, CA",3 days ago,False,c4a6174d42727e39,USA - Data Scientist,37.368134,-122.03297,"indeed_clk(this,'8519');",Higher level degree in <b>Statistics</b> or Mathematics. Strong grasp of <b>statistics</b> and exploratory data analysis. Appnomic Systems is the One of the prominent players...,Appnomic Systems Pvt. Ltd,False,CA,,http://www.indeed.com/viewjob?jk=c4a6174d42727e39&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
129,Los Angeles,INgrooves Music Group,US,"Wed, 25 Jan 2017 04:08:52 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,a335dcba793521e2,Data Scientist,34.052197,-118.24176,"indeed_clk(this,'8519');","Undergraduate degree in a quantitative discipline (e.g., applied mathematics, computer science, economics, engineering, physics, <b>statistics</b>) – graduate degree...",INgrooves Music Group,False,CA,,http://www.indeed.com/viewjob?jk=a335dcba793521e2&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
130,San Francisco,Square,US,"Fri, 03 Feb 2017 04:10:26 GMT",False,"San Francisco, CA","San Francisco, CA 94103",26 days ago,False,52bddc88903d791c,Data Scientist,37.775227,-122.417465,"indeed_clk(this,'8519');","An advanced degree (M.S., PhD.), preferably in <b>Statistics</b>, Computer Science, Physical Sciences, Economics, or a related technical field....",Square,False,CA,,http://www.indeed.com/viewjob?jk=52bddc88903d791c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
131,Irvine,Cox Automotive,US,"Wed, 01 Feb 2017 15:01:08 GMT",False,"Irvine, CA","Irvine, CA",27 days ago,False,e48b47bb5c57ec28,Data Analyst Intern (Summer 2017),33.667583,-117.81868,"indeed_clk(this,'8519');","Bachelor’s degree in marketing, business, economics, mathematics or <b>statistics</b> preferred. This is an entry level analytics....",Cox Automotive,False,CA,,http://www.indeed.com/viewjob?jk=e48b47bb5c57ec28&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
132,San Francisco,Cloudera,US,"Wed, 01 Feb 2017 21:15:37 GMT",False,"San Francisco, CA","San Francisco, CA 94104",27 days ago,False,f660770ced58aff6,Data Scientist,37.792686,-122.401665,"indeed_clk(this,'8519');","A working knowledge of Linux and a strong working knowledge of linear algebra, <b>statistics</b> and essential machine learning techniques will be important....",Cloudera,False,CA,,http://www.indeed.com/viewjob?jk=f660770ced58aff6&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
133,El Segundo,Mattel,US,"Thu, 02 Feb 2017 00:04:08 GMT",False,"El Segundo, CA","El Segundo, CA 90245",27 days ago,False,3212e3d12a5aa4cb,Data Scientist,33.920395,-118.39187,"indeed_clk(this,'8519');","Graduate level work (Advanced degree preferred) in Engineering, Mathematics, <b>Statistics</b>, Economics, Quantitative marketing analytics, or related fields....",Mattel,False,CA,,http://www.indeed.com/viewjob?jk=3212e3d12a5aa4cb&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
134,Menlo Park,Facebook,US,"Mon, 13 Feb 2017 22:30:56 GMT",False,"Menlo Park, CA","Menlo Park, CA",15 days ago,False,863d2c98eea8d24c,Product Researcher,37.453297,-122.18132,"indeed_clk(this,'8519');","The ideal candidate will have a strong background in data science, research methods and <b>statistics</b>. We seek an expert in research methods and inferential...",Facebook,False,CA,,http://www.indeed.com/viewjob?jk=863d2c98eea8d24c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
135,Sunnyvale,Baidu USA,US,"Tue, 31 Jan 2017 06:50:42 GMT",False,"Sunnyvale, CA","Sunnyvale, CA 94089",28 days ago,True,0ac321c30a09db56,Machine Learning Engineer,37.4093,-122.02388,"indeed_clk(this,'8519');","The Silicon Valley Artificial Intelligence Lab (SVAIL), part of Baidu Research, is looking for engineers with strong programming and development skills and",Baidu USA,False,CA,,http://www.indeed.com/viewjob?jk=0ac321c30a09db56&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
136,San Rafael,City of San Rafael,US,"Sat, 24 Dec 2016 05:40:41 GMT",False,"San Rafael, CA","San Rafael, CA 94901",30+ days ago,False,45ed714d5a108b2b,Permit Services Coordinator,37.974224,-122.53152,"indeed_clk(this,'8519');","Develop and maintains reports on permit timelines, activities, hours, fees, and other data which tracks <b>statistics</b> and performance....",City of San Rafael,False,CA,,http://www.indeed.com/viewjob?jk=45ed714d5a108b2b&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
137,San Francisco,Thumbtack,US,"Thu, 17 Nov 2016 06:49:23 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,396f93b7285ab5e5,Data Scientist,37.774727,-122.41758,"indeed_clk(this,'8519');","In Computer Science, Engineering, <b>Statistics</b>, or other relevant technical field. Or equivalent experience in Computer Science, Engineering, <b>Statistics</b>, or other...",Thumbtack,False,CA,,http://www.indeed.com/viewjob?jk=396f93b7285ab5e5&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
138,South San Francisco,Genentech,US,"Sat, 18 Feb 2017 01:56:16 GMT",False,"South San Francisco, CA","South San Francisco, CA",11 days ago,False,62545a38c81a3300,ES&I Researcher,37.653847,-122.40659,"indeed_clk(this,'8519');","Advanced <b>statistics</b> and health economics concepts are a plus. Master and/or doctorate degree in data science, economics, epidemiology, public health, psychology...",Genentech,False,CA,,http://www.indeed.com/viewjob?jk=62545a38c81a3300&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
139,Sunnyvale,BetterHelp,US,"Wed, 11 Jan 2017 05:17:22 GMT",False,"Sunnyvale, CA","Sunnyvale, CA",30+ days ago,True,b13680bc3c0c1d9f,Entry Level Digital Marketing Analyst,37.368134,-122.03297,"indeed_clk(this,'8519');","BSc/MA in a quantitative discipline such as <b>Statistics</b>, Math, Economics, or Engineering. Basic knowledge of <b>statistics</b> (P-value, significance, correlation vs...",BetterHelp,False,CA,,http://www.indeed.com/viewjob?jk=b13680bc3c0c1d9f&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
140,Emeryville,IBM,US,"Sun, 26 Feb 2017 21:19:37 GMT",False,"Emeryville, CA","Emeryville, CA",2 days ago,False,d1720afc19ea48b5,Aspera UX Researcher,37.82967,-122.28022,"indeed_clk(this,'8519');",Strong foundational knowledge of <b>statistics</b> and experiment design; Aspera is the leader in the field of big data file transport....,IBM,False,CA,,http://www.indeed.com/viewjob?jk=d1720afc19ea48b5&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
141,Santa Clara,Affymetrix,US,"Sat, 07 Jan 2017 10:02:58 GMT",False,"Santa Clara, CA","Santa Clara, CA 95051",30+ days ago,False,127c7f316c759219,Bioinformatics Programmer Analyst 3,37.375732,-121.98969,"indeed_clk(this,'8519');","1.Masters or PhD in Bioinformatics, <b>Statistics</b>, Computer Science, Biology or Genetics, with a strong background in applied genomic data analysis....",Affymetrix,False,CA,,http://www.indeed.com/viewjob?jk=127c7f316c759219&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
142,San Diego,Bridgepoint Education,US,"Thu, 02 Feb 2017 02:58:18 GMT",False,"San Diego, CA","San Diego, CA",27 days ago,False,2f66b33e60af3e13,Data Scientist,32.714287,-117.15385,"indeed_clk(this,'8519');","Solid understanding of applied <b>statistics</b>, predictive modeling, data mining, machine learning, and other quantitative methodologies and a passion for innovating...",Bridgepoint Education,False,CA,,http://www.indeed.com/viewjob?jk=2f66b33e60af3e13&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
143,San Francisco,BlackRock,US,"Tue, 21 Feb 2017 18:46:32 GMT",False,"San Francisco, CA","San Francisco, CA 94102",7 days ago,False,a9eeecbae844bc40,BlackRock Quantitative Researcher,37.78022,-122.41758,"indeed_clk(this,'8519');","Working knowledge of <b>statistics</b> and econometrics. Advanced degree in Computer Science, Engineering, Physics, Mathematics, Economics, Finance, or other...",BlackRock,False,CA,,http://www.indeed.com/viewjob?jk=a9eeecbae844bc40&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
144,San Diego,Intel,US,"Wed, 08 Feb 2017 11:14:26 GMT",False,"San Diego, CA","San Diego, CA 92129",20 days ago,False,148f2caf0b7defc4,Data Scientist/Machine Learning Engineer,32.964287,-117.11539,"indeed_clk(this,'8519');","Typically possesses advanced degree in Computer Science, Mathematics, Machine Learning, Operation Research, and <b>Statistics</b> or equivalent expertise....",Intel,False,CA,,http://www.indeed.com/viewjob?jk=148f2caf0b7defc4&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
145,Berkeley,Lawrence Berkeley National Laboratory,US,"Wed, 08 Feb 2017 01:13:15 GMT",False,"Berkeley, CA","Berkeley, CA 94720",21 days ago,False,3c77627dab0b7179,Postdoctoral Fellow (Data Science and Technology),37.868134,-122.25824,"indeed_clk(this,'8519');","Work in a multidisciplinary team environment, including backgrounds in biology, ecology, earth sciences, <b>statistics</b>, and computer science....",Lawrence Berkeley National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=3c77627dab0b7179&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
146,San Francisco,Yelp,US,"Sun, 29 Jan 2017 10:13:33 GMT",False,"San Francisco, CA","San Francisco, CA 94105",30 days ago,False,a87a75fca2586841,Data Scientist,37.786613,-122.4,"indeed_clk(this,'8519');","Minimum BA/BS degree in <b>Statistics</b>, Math, Physics, Computer Science or related quantitative degree. Extensive experience with analytical and quantitative...",Yelp,False,CA,,http://www.indeed.com/viewjob?jk=a87a75fca2586841&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
147,Stanford,Stanford University,US,"Fri, 06 Jan 2017 04:32:39 GMT",False,"Stanford, CA","Stanford, CA 94305",30+ days ago,False,5ddaa58a9a4873e9,Scientific Data Curator 3,37.428974,-122.17601,"indeed_clk(this,'8519');","Experience with relational databases, data integration, and <b>statistics</b>. Demonstrated experience with relational databases, data integration, and <b>statistics</b>....",Stanford University,False,CA,,http://www.indeed.com/viewjob?jk=5ddaa58a9a4873e9&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
148,San Francisco,App Annie,US,"Tue, 28 Feb 2017 20:02:48 GMT",False,"San Francisco, CA","San Francisco, CA 94108",10 hours ago,True,86303b3dd16a5314,Staff Data Scientist,37.78777,-122.40391,"indeed_clk(this,'8519');","MS or PhD preferred in <b>Statistics</b>, Applied Mathematics, Computer Science, Econometrics or related field. Excellent data mining skills, including a working...",App Annie,False,CA,,http://www.indeed.com/viewjob?jk=86303b3dd16a5314&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
149,Santa Monica,GumGum,US,"Fri, 18 Nov 2016 02:31:58 GMT",False,"Santa Monica, CA","Santa Monica, CA",30+ days ago,False,4b260671e54351f1,"Data Analyst, Online Media",34.01923,-118.48901,"indeed_clk(this,'8519');","Economics, Mathematics, <b>Statistics</b>, or Finance). The Data Analyst is part of GumGum’s Business Intelligence (BI) team, whose primary responsibilities include BI...",GumGum,False,CA,,http://www.indeed.com/viewjob?jk=4b260671e54351f1&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qk7qa3vmd3u
150,Los Angeles,Los Angeles County Department of Human Resources,US,"Thu, 24 Nov 2016 09:05:35 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,f0e63f7da76bb80b,EPIDEMIOLOGY ANALYST,34.052197,-118.24176,"indeed_clk(this,'8789');",Responds to requests for data on health-related <b>statistics</b> and associated risk behaviors; FIRST DAY OF FILING:....,Los Angeles County Department of Human Resources,False,CA,,http://www.indeed.com/viewjob?jk=f0e63f7da76bb80b&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
151,Palo Alto,Amazon Corporate LLC,US,"Sun, 12 Feb 2017 11:35:35 GMT",False,"Palo Alto, CA","Palo Alto, CA",16 days ago,False,1dd0f89e595851d7,Research Scientist,37.43956,-122.14286,"indeed_clk(this,'8789');","In Operations Research, <b>Statistics</b>, Applied Mathematics, Computer Science or a related field. Modeling and Optimization team is responsible for building network...",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=1dd0f89e595851d7&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
152,Palo Alto,Jaunt VR,US,"Sat, 14 Jan 2017 06:53:57 GMT",False,"Palo Alto, CA","Palo Alto, CA",30+ days ago,True,8e2183c9d2dc8f44,Data Analyst - Consumer Apps & Content,37.43956,-122.14286,"indeed_clk(this,'8789');","In Math, <b>Statistics</b> or other technical field required. We are looking for a passionate data analyst to help shape the best consumer virtual reality experience....",Jaunt VR,False,CA,,http://www.indeed.com/viewjob?jk=8e2183c9d2dc8f44&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
153,,General Electric,US,"Sat, 21 Jan 2017 11:07:45 GMT",False,California,California,30+ days ago,False,b8d5658bfe7b938d,Data Scientist Intern,,,"indeed_clk(this,'8789');","Completed a bachelor’s degree by June of 2017 and pursuing a masters or PhD - degree in <b>Statistics</b>, Computer Science or Applied Math....",GE Careers,False,CA,,http://www.indeed.com/viewjob?jk=b8d5658bfe7b938d&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
154,San Jose,G4S,US,"Fri, 24 Feb 2017 20:39:59 GMT",False,"San Jose, CA","San Jose, CA",4 days ago,False,9def9257e7d0c40c,Intelligence Analyst,37.337914,-121.89011,"indeed_clk(this,'8789');","Bachelor's Degree in a variety of fields such as criminology, political science, international studies, national security, history, geography, remote sensing,...",G4S,False,CA,,http://www.indeed.com/viewjob?jk=9def9257e7d0c40c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
155,,IBM,US,"Thu, 12 Jan 2017 22:33:36 GMT",False,California,California,30+ days ago,False,94393723341a22ec,Aspera User Experience Design/Researcher,,,"indeed_clk(this,'8789');",Strong foundational knowledge of <b>statistics</b> and experiment design; Aspera is the leader in the field of big data file transport....,EPIC,False,CA,,http://www.indeed.com/viewjob?jk=94393723341a22ec&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
156,Menlo Park,Facebook,US,"Wed, 08 Feb 2017 09:06:13 GMT",False,"Menlo Park, CA","Menlo Park, CA",20 days ago,False,2e9d358bae1a4f6b,"Market Researcher, Growth",37.453297,-122.18132,"indeed_clk(this,'8789');","In market research, psychology, social science, <b>statistics</b>, or a related field preferred. Our primary research ranges from formative to evaluative, using...",Facebook,False,CA,,http://www.indeed.com/viewjob?jk=2e9d358bae1a4f6b&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_pvF7HfC0UhwM2ApgNJs8BE&indpubnum=254802918413674&atk=1ba47qkg8agtr8b6
